Sentença	Id	Index	Granularidade	Documento
Isto é verdadeiramente, sem exagerar, um dos piores filmes de Slasher já feitos.	22	0	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
"Eu sei, saiu nos anos 80 seguindo uma tendência iniciada por ""Friday the 13th""."	22	1	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
""""	22	2	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
"The Prey"" copia o filme mencionado em vários aspectos."	22	3	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
O cenário das florestas, o assassino, os adolescentes burros, o sangue, etc.	22	4	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
"Mas """	22	5	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
"A Presa"" é tão ruim quanto você poderia esperar."	22	6	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
Eu nem me lembro sobre isso, se não fosse por coincidência.	22	7	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
Bem, o assassino é de fato humano, então não espere um assassino sobrenatural nos gostos de Jason.	22	8	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
As situações são bastante chatas e falta de tensão, sangue, violência, etc.	22	9	0	"Isto é verdadeiramente , sem exagerar , um dos piores filmes de Slasher já feitos . Eu sei , saiu nos anos 80 seguindo uma tendência iniciada por "" Friday the 13th "" . "" The Prey "" copia o filme mencionado em vários aspectos . O cenário das florestas , o assassino , os adolescentes burros , o sangue , etc. Mas "" A Presa "" é tão ruim quanto você poderia esperar . Eu nem me lembro sobre isso , se não fosse por coincidência . Bem , o assassino é de fato humano , então não espere um assassino sobrenatural nos gostos de Jason . As situações são bastante chatas e falta de tensão , sangue , violência , etc. Ele simplesmente não funciona para um filme de terror . A atuação é simplesmente horrível . A pontuação é horrível ! uma combinação de instrumentos chatos com melodias 80s de queijo ? ! Eu nem vou mencionar os aspectos técnicos do filme , porque acredite em mim , parece que custou apenas 20 dólares . Por favor , evite esse como a peste . É um dos piores filmes que eu já vi , e isso é algo a dizer . Graças a Deus parece ter desaparecido da terra ."
